symbol,total_trades,winning_trades,losing_trades,hit_rate,avg_win_pct,avg_loss_pct,max_win_pct,max_loss_pct,win_loss_ratio,profit_factor,expected_value_pct,avg_mfe_pct,avg_mae_pct,mfe_mae_ratio,avg_holding_days,sharpe_ratio,sortino_ratio,max_drawdown_pct,annualized_return_pct,buy_hold_return_pct,strategy_return_pct,outperformance_pct,trades,market_cap_cr,sector,industry,pe_ratio,pb_ratio,debt_to_equity,roe
ALICON.NS,4,2,2,50.0,23.98,-7.53,32.13,-9.92,3.19,3.19,8.22,28.62,-5.5,5.21,163.0,0.49,3.43,14.54,6.1,158.13,30.78,-127.35,"[{'entry_time': datetime.date(2025, 2, 17), 'entry_price': 819.2677612304688, 'exit_time': datetime.date(2025, 2, 25), 'exit_price': 777.252685546875, 'max_gain_pct': 3.46757101287406, 'max_loss_pct': -5.128369218445843, 'shares': 1, 'profit_pct': -5.128369218445843, 'holding_days': 8}, {'entry_time': datetime.date(2025, 5, 19), 'entry_price': 779.4500122070312, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(902.75), 'max_gain_pct': 17.512348176568374, 'max_loss_pct': -0.41696067087067556, 'shares': 1, 'profit_pct': np.float64(15.818844808769954), 'holding_days': 11}]",1474.5413632,Industrials,Metal Fabrication,32.033474,2.4661944,61.621,0.08021
SCILAL.NS,3,1,2,33.33,4.62,-18.4,4.62,-21.1,0.25,0.13,-10.73,4.77,-16.3,0.29,37.33,-0.97,-3.98,33.5,-40.41,-31.17,-30.43,0.74,"[{'entry_time': datetime.date(2025, 1, 20), 'entry_price': 60.09000015258789, 'exit_time': datetime.date(2025, 2, 20), 'exit_price': 50.650001525878906, 'max_gain_pct': 1.8971532480506097, 'max_loss_pct': -17.490428182467845, 'shares': 1, 'profit_pct': -15.709766355030427, 'holding_days': 31}, {'entry_time': datetime.date(2025, 4, 21), 'entry_price': 50.38999938964844, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(52.720001220703125), 'max_gain_pct': 7.561026829608773, 'max_loss_pct': -10.29966003090518, 'shares': 1, 'profit_pct': np.float64(4.623937009876879), 'holding_days': 39}]",2452.431872,Real Estate,Real Estate Services,0,0.81653225,0.003,-0.06086
AARVEEDEN.NS,1,1,0,100.0,1.57,0.0,1.57,0.0,inf,inf,1.57,19.88,0.0,inf,112.0,0.0,0.0,0.0,0.34,1156.4,1.57,-1154.83,"[{'entry_time': datetime.date(2025, 2, 7), 'entry_price': 130.5, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(132.5500030517578), 'max_gain_pct': 19.877396506824713, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(1.5708835645653736), 'holding_days': 112}]",308.9639168,Consumer Cyclical,Textile Manufacturing,17.688173,6.4317484,397.884,0.0
ALBERTDAVD.NS,2,1,1,50.0,76.44,-1.05,76.44,-1.05,72.49,72.49,37.69,115.39,-5.49,21.03,532.0,0.97,inf,1.05,13.09,106.53,74.58,-31.95,"[{'entry_time': datetime.date(2022, 3, 24), 'entry_price': 513.1702270507812, 'exit_time': datetime.date(2025, 2, 13), 'exit_price': 905.4500122070312, 'max_gain_pct': 230.77716938631013, 'max_loss_pct': -9.916825854526897, 'shares': 1, 'profit_pct': 76.44242874546804, 'holding_days': 1057}, {'entry_time': datetime.date(2025, 5, 23), 'entry_price': 810.7999877929688, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(802.25), 'max_gain_pct': 0, 'max_loss_pct': -1.0545125705097964, 'shares': 1, 'profit_pct': np.float64(-1.0545125705097964), 'holding_days': 7}]",457.5992832,Healthcare,Drug Manufacturers - Specialty & Generic,26.558355,1.1645133,3.138,0.044359997
CIEINDIA.NS,4,3,1,75.0,43.64,-19.76,85.67,-19.76,2.21,6.63,27.79,57.13,-9.24,6.19,266.25,0.74,inf,19.76,19.45,210.02,123.71,-86.31,"[{'entry_time': datetime.date(2024, 12, 6), 'entry_price': 473.3511962890625, 'exit_time': datetime.date(2025, 3, 4), 'exit_price': 379.8218078613281, 'max_gain_pct': 6.825269561050861, 'max_loss_pct': -21.867860606809256, 'shares': 1, 'profit_pct': -19.758984272349565, 'holding_days': 88}, {'entry_time': datetime.date(2025, 4, 8), 'entry_price': 380.95281982421875, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(449.75), 'max_gain_pct': 19.135489353493558, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(18.05923899120264), 'holding_days': 52}]",17105.4317568,Consumer Cyclical,Auto Parts,21.512405,2.6008859,8.666,0.0
DHANBANK.NS,4,2,2,50.0,64.85,-17.71,119.51,-22.83,3.66,3.66,23.57,82.83,-16.65,4.97,265.5,0.42,4.6,32.55,11.41,159.67,63.16,-96.51,"[{'entry_time': datetime.date(2024, 12, 19), 'entry_price': 32.74565887451172, 'exit_time': datetime.date(2025, 1, 15), 'exit_price': 25.270000457763672, 'max_gain_pct': 9.566292384575256, 'max_loss_pct': -25.7000751857101, 'shares': 1, 'profit_pct': -22.82946403795492, 'holding_days': 27}, {'entry_time': datetime.date(2025, 3, 25), 'entry_price': 28.75, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(31.68000030517578), 'max_gain_pct': 10.191305409307065, 'max_loss_pct': -6.052173116932744, 'shares': 1, 'profit_pct': np.float64(10.191305409307065), 'holding_days': 66}]",1250.801152,Financial Services,Banks - Regional,13.371309,0.7743433,0.0,0.054959998
TITAGARH.NS,2,1,1,50.0,12.84,-19.92,12.84,-19.92,0.64,0.64,-3.54,15.44,-18.18,0.85,66.5,-0.22,-inf,19.92,-2.21,1912.75,-9.64,-1922.39,"[{'entry_time': datetime.date(2024, 11, 5), 'entry_price': 1193.800048828125, 'exit_time': datetime.date(2025, 2, 1), 'exit_price': 956.0, 'max_gain_pct': 12.037187577009718, 'max_loss_pct': -23.32886996516221, 'shares': 1, 'profit_pct': -19.919587795423336, 'holding_days': 88}, {'entry_time': datetime.date(2025, 4, 15), 'entry_price': 790.1500244140625, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(891.5999755859375), 'max_gain_pct': 18.838191607513714, 'max_loss_pct': -13.022846451263256, 'shares': 1, 'profit_pct': np.float64(12.839327727301589), 'holding_days': 45}]",12005.5136256,Industrials,Railroads,41.137516,5.1005583,21.138,0.0
MGL.NS,5,3,2,60.0,29.01,-2.48,31.48,-2.52,11.69,17.54,16.41,31.65,-6.83,4.64,204.6,1.06,388.6,2.52,17.05,69.27,104.07,34.8,"[{'entry_time': datetime.date(2024, 3, 14), 'entry_price': 1247.77099609375, 'exit_time': datetime.date(2024, 10, 18), 'exit_price': 1568.42626953125, 'max_gain_pct': 56.1009671543201, 'max_loss_pct': -0.7746528477539049, 'shares': 1, 'profit_pct': 25.698247069481322, 'holding_days': 218}, {'entry_time': datetime.date(2025, 2, 7), 'entry_price': 1359.5, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(1325.199951171875), 'max_gain_pct': 3.7072471065879, 'max_loss_pct': -10.713499405227106, 'shares': 1, 'profit_pct': np.float64(-2.5229899836796617), 'holding_days': 112}]",13088.0585728,Utilities,Utilities - Regulated Gas,12.577124,2.225791,3.41,0.18866
KKCL.NS,2,1,1,50.0,34.42,-16.65,34.42,-16.65,2.07,2.07,8.88,46.95,-10.42,4.5,394.0,0.35,inf,16.65,2.54,216.11,12.04,-204.07,"[{'entry_time': datetime.date(2023, 3, 24), 'entry_price': 424.0309143066406, 'exit_time': datetime.date(2025, 2, 1), 'exit_price': 569.9745483398438, 'max_gain_pct': 87.10219656565533, 'max_loss_pct': -3.358207424514984, 'shares': 1, 'profit_pct': 34.41815893820965, 'holding_days': 680}, {'entry_time': datetime.date(2025, 2, 11), 'entry_price': 519.79248046875, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(433.25), 'max_gain_pct': 6.800116952472206, 'max_loss_pct': -17.488745085882567, 'shares': 1, 'profit_pct': np.float64(-16.64942909345395), 'holding_days': 108}]",2706.6712064,Consumer Cyclical,Apparel Manufacturing,18.673208,3.4128656,16.535,0.17899999
BCONCEPTS.NS,3,1,2,33.33,1112.17,-23.26,1112.17,-31.11,47.81,23.91,355.21,789.04,-20.9,37.75,431.67,0.66,45.25,31.11,63.52,1202.19,606.36,-595.83,"[{'entry_time': datetime.date(2021, 11, 25), 'entry_price': 37.87434768676758, 'exit_time': datetime.date(2024, 11, 25), 'exit_price': 459.1000061035156, 'max_gain_pct': 2353.9037136704887, 'max_loss_pct': -7.36841988640215, 'shares': 1, 'profit_pct': 1112.1661075206177, 'holding_days': 1096}, {'entry_time': datetime.date(2024, 11, 28), 'entry_price': 489.8500061035156, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(337.45001220703125), 'max_gain_pct': 12.677351297285192, 'max_loss_pct': -39.930591745707, 'shares': 1, 'profit_pct': np.float64(-31.111563131077936), 'holding_days': 183}]",378.0398592,Consumer Cyclical,Footwear & Accessories,58.710804,5.352945,174.47,0.1041
SANCO.NS,12,3,9,25.0,33.28,-15.93,83.82,-41.14,2.09,0.7,-3.63,25.01,-17.44,1.43,93.0,-0.12,-0.25,79.38,-18.99,-82.2,-61.49,20.71,"[{'entry_time': datetime.date(2024, 12, 6), 'entry_price': 3.7799999713897705, 'exit_time': datetime.date(2025, 3, 25), 'exit_price': 2.380000114440918, 'max_gain_pct': 28.306876755065087, 'max_loss_pct': -37.037033532942665, 'shares': 1, 'profit_pct': -37.037033532942665, 'holding_days': 109}, {'entry_time': datetime.date(2025, 5, 2), 'entry_price': 2.4700000286102295, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(2.509999990463257), 'max_gain_pct': 5.2631528144347675, 'max_loss_pct': -5.263162467008709, 'shares': 1, 'profit_pct': np.float64(1.6194316352106979), 'holding_days': 28}]",3.9497008,Industrials,Electrical Equipment & Parts,30.125002,0.18900478,0.0,-0.91438
AAVAS.NS,1,1,0,100.0,19.68,0.0,19.68,0.0,inf,inf,19.68,44.16,-14.58,3.03,695.0,0.0,0.0,0.0,4.04,25.34,19.68,-5.66,"[{'entry_time': datetime.date(2023, 7, 5), 'entry_price': 1540.300048828125, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(1843.4000244140625), 'max_gain_pct': 44.16022395697368, 'max_loss_pct': -14.584822261414482, 'shares': 1, 'profit_pct': np.float64(19.67798259933439), 'holding_days': 695}]",14596.5318144,Financial Services,Mortgage Finance,25.6503,3.3462417,319.17,0.14116
TCI.NS,1,1,0,100.0,68.79,0.0,68.79,0.0,inf,inf,68.79,89.52,-15.41,5.81,1138.0,0.0,0.0,0.0,12.25,358.16,68.79,-289.37,"[{'entry_time': datetime.date(2022, 4, 18), 'entry_price': 665.7247314453125, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(1123.699951171875), 'max_gain_pct': 89.52229318633853, 'max_loss_pct': -15.406829999246371, 'shares': 1, 'profit_pct': np.float64(68.79348146376982), 'holding_days': 1138}]",8592.4429824,Industrials,Integrated Freight & Logistics,21.011614,4.016573,11.036,0.19683
DONEAR.NS,2,1,1,50.0,2.18,-5.03,2.18,-5.03,0.43,0.43,-1.43,36.01,-7.21,5.0,89.0,-0.4,-inf,5.03,-0.66,342.4,-2.96,-345.36,"[{'entry_time': datetime.date(2024, 11, 7), 'entry_price': 113.5, 'exit_time': datetime.date(2025, 3, 6), 'exit_price': 107.79000091552734, 'max_gain_pct': 55.97356720642897, 'max_loss_pct': -12.537447891571448, 'shares': 1, 'profit_pct': -5.030836197773265, 'holding_days': 119}, {'entry_time': datetime.date(2025, 4, 1), 'entry_price': 106.51000213623047, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(108.83000183105469), 'max_gain_pct': 16.05482877772317, 'max_loss_pct': -1.877757919337868, 'shares': 1, 'profit_pct': np.float64(2.1781988999088067), 'holding_days': 59}]",568.3080192,Consumer Cyclical,Textile Manufacturing,12.321308,2.5410962,174.904,0.0
BALUFORGE.NS,1,1,0,100.0,9.75,0.0,9.75,0.0,inf,inf,9.75,9.75,-19.95,0.49,63.0,0.0,0.0,0.0,16.62,-14.91,9.75,24.66,"[{'entry_time': datetime.date(2025, 3, 28), 'entry_price': 639.5, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(701.8499755859375), 'max_gain_pct': 9.74980071711298, 'max_loss_pct': -19.95308930469361, 'shares': 1, 'profit_pct': np.float64(9.74980071711298), 'holding_days': 63}]",7846.4401408,Industrials,Metal Fabrication,38.064167,7.258625,0.0,0.25384
SILVER1.NS,4,4,0,100.0,8.17,0.0,21.95,0.0,inf,inf,8.17,13.9,-2.14,6.49,139.0,0.97,0.0,0.0,16.68,32.65,35.32,2.67,"[{'entry_time': datetime.date(2024, 8, 29), 'entry_price': 84.08999633789062, 'exit_time': datetime.date(2025, 4, 4), 'exit_price': 90.87000274658203, 'max_gain_pct': 17.505056322698813, 'max_loss_pct': -4.5189625256898935, 'shares': 1, 'profit_pct': 8.062797840361377, 'holding_days': 218}, {'entry_time': datetime.date(2025, 4, 16), 'entry_price': 94.98999786376953, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(95.5999984741211), 'max_gain_pct': 1.0422207763220341, 'max_loss_pct': -2.6844883458365505, 'shares': 1, 'profit_pct': np.float64(0.642173517285892), 'holding_days': 44}]",0.0,,,0,0.0,0.0,0.0
MONTECARLO.NS,4,3,1,75.0,8.99,-1.3,22.03,-1.3,6.91,20.72,6.41,21.09,-4.07,5.18,182.25,0.7,inf,1.3,5.32,208.46,26.45,-182.01,"[{'entry_time': datetime.date(2025, 2, 18), 'entry_price': 605.75, 'exit_time': datetime.date(2025, 2, 21), 'exit_price': 621.0499877929688, 'max_gain_pct': 5.125874996775692, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': 2.5257924544727612, 'holding_days': 3}, {'entry_time': datetime.date(2025, 4, 22), 'entry_price': 585.0999755859375, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(599.1500244140625), 'max_gain_pct': 6.57152859535265, 'max_loss_pct': -7.263715907258271, 'shares': 1, 'profit_pct': np.float64(2.4013073687201643), 'holding_days': 38}]",1244.1299968,Consumer Cyclical,Apparel Manufacturing,15.337423,1.6619209,88.785,0.0
NAHARINDUS.NS,3,2,1,66.67,22.05,-31.46,32.36,-31.46,0.7,1.4,4.21,39.99,-15.52,2.58,323.33,0.16,inf,31.46,0.3,424.58,1.37,-423.21,"[{'entry_time': datetime.date(2023, 3, 15), 'entry_price': 94.05000305175781, 'exit_time': datetime.date(2025, 2, 20), 'exit_price': 105.08999633789062, 'max_gain_pct': 81.45666998882645, 'max_loss_pct': -6.539076370358461, 'shares': 1, 'profit_pct': 11.738429482088648, 'holding_days': 708}, {'entry_time': datetime.date(2025, 4, 22), 'entry_price': 103.83999633789062, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(137.44000244140625), 'max_gain_pct': 33.28197108765017, 'max_loss_pct': -8.474572161702024, 'shares': 1, 'profit_pct': np.float64(32.357480054393235), 'holding_days': 38}]",596.2372608,Consumer Cyclical,Textile Manufacturing,27.991888,0.6028412,62.756,0.018860001
THEMISMED.NS,1,0,1,0.0,0.0,-3.53,0.0,-3.53,0.0,0.0,-3.53,1.86,-3.53,0.53,8.0,0.0,-inf,3.53,-0.79,298.71,-3.53,-302.24,"[{'entry_time': datetime.date(2025, 5, 22), 'entry_price': 140.63999938964844, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(135.6699981689453), 'max_gain_pct': 1.862908936687851, 'max_loss_pct': -3.533846162025036, 'shares': 1, 'profit_pct': np.float64(-3.533846162025036), 'holding_days': 8}]",1247.1433216,Healthcare,Drug Manufacturers - Specialty & Generic,41.820988,3.09778,20.613,0.076469995
STYRENIX.NS,4,1,3,25.0,381.99,-9.34,381.99,-22.05,40.88,13.63,88.49,95.85,-9.36,10.24,275.5,0.52,9.53,26.7,32.12,654.26,253.3,-400.96,"[{'entry_time': datetime.date(2022, 4, 28), 'entry_price': 638.5042114257812, 'exit_time': datetime.date(2022, 5, 4), 'exit_price': 601.0191040039062, 'max_gain_pct': 0, 'max_loss_pct': -5.870769017822243, 'shares': 1, 'profit_pct': -5.870769017822243, 'holding_days': 6}, {'entry_time': datetime.date(2022, 6, 9), 'entry_price': 654.271728515625, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(3153.5), 'max_gain_pct': 381.98628529380045, 'max_loss_pct': -9.41319759677331, 'shares': 1, 'profit_pct': np.float64(381.98628529380045), 'holding_days': 1086}]",5532.4299264,Basic Materials,Chemicals,23.52853,4.738551,34.024,0.24881001
SILVERIETF.NS,6,5,1,83.33,10.01,-4.58,22.63,-4.58,2.19,10.93,7.58,16.18,-4.24,3.82,162.5,0.87,inf,4.57,15.85,74.45,51.98,-22.47,"[{'entry_time': datetime.date(2024, 7, 30), 'entry_price': 83.08000183105469, 'exit_time': datetime.date(2025, 4, 4), 'exit_price': 93.38999938964844, 'max_gain_pct': 21.894552733642854, 'max_loss_pct': -3.3943182867987423, 'shares': 1, 'profit_pct': 12.409722353592858, 'holding_days': 248}, {'entry_time': datetime.date(2025, 4, 15), 'entry_price': 96.08000183105469, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(98.33999633789062), 'max_gain_pct': 2.79974475514869, 'max_loss_pct': -1.1240651649380096, 'shares': 1, 'profit_pct': np.float64(2.3522007324790337), 'holding_days': 45}]",0.0,Unknown,Unknown,0,0.0,0.0,0.0
HINDWAREAP.NS,8,2,6,25.0,54.72,-15.2,77.59,-24.67,3.6,1.2,2.28,21.6,-15.06,1.43,111.5,0.07,0.28,63.81,-3.59,117.85,-15.25,-133.1,"[{'entry_time': datetime.date(2024, 12, 4), 'entry_price': 287.79998779296875, 'exit_time': datetime.date(2025, 2, 14), 'exit_price': 219.16000366210938, 'max_gain_pct': 7.713694631217639, 'max_loss_pct': -23.971505615213406, 'shares': 1, 'profit_pct': -23.849891258590358, 'holding_days': 72}, {'entry_time': datetime.date(2025, 4, 1), 'entry_price': 205.22000122070312, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(270.6000061035156), 'max_gain_pct': 31.858495514040957, 'max_loss_pct': -9.867459253263627, 'shares': 1, 'profit_pct': np.float64(31.858495514040957), 'holding_days': 59}]",2263.8770176,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,2.9064448,113.106,-0.09875
VIKASECO.NS,4,1,3,25.0,140.11,-14.07,140.11,-31.25,9.96,3.32,24.48,109.78,-19.12,5.74,343.25,0.36,1.91,38.75,8.88,-31.11,47.06,78.17,"[{'entry_time': datetime.date(2023, 4, 18), 'entry_price': 2.75, 'exit_time': datetime.date(2025, 2, 19), 'exit_price': 2.4600000381469727, 'max_gain_pct': 92.72727966308594, 'max_loss_pct': -17.81818216497248, 'shares': 1, 'profit_pct': -10.545453158291904, 'holding_days': 673}, {'entry_time': datetime.date(2025, 4, 17), 'entry_price': 2.4200000762939453, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(2.4100000858306885), 'max_gain_pct': 6.198341000822052, 'max_loss_pct': -10.33057818671051, 'shares': 1, 'profit_pct': np.float64(-0.41322273338813675), 'holding_days': 43}]",424.4904192,Basic Materials,Specialty Chemicals,26.666666,0.8755929,7.187,0.04413
UMAEXPORTS.NS,4,2,2,50.0,7.31,-21.93,13.01,-41.42,0.33,0.33,-7.31,23.45,-14.35,1.63,94.5,-0.36,-0.38,41.42,-14.61,41.37,-34.37,-75.74,"[{'entry_time': datetime.date(2024, 7, 9), 'entry_price': 86.2300033569336, 'exit_time': datetime.date(2024, 12, 26), 'exit_price': 97.44999694824219, 'max_gain_pct': 63.8988708443447, 'max_loss_pct': -3.3283110690627846, 'shares': 1, 'profit_pct': 13.011704922317408, 'holding_days': 170}, {'entry_time': datetime.date(2024, 12, 31), 'entry_price': 114.62999725341797, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(67.1500015258789), 'max_gain_pct': 4.082701227698263, 'max_loss_pct': -42.89452965809889, 'shares': 1, 'profit_pct': np.float64(-41.42021884775308), 'holding_days': 150}]",227.5067648,Consumer Defensive,Farm Products,13.55242,1.1715087,108.89,0.018170001
TEXRAIL.NS,3,2,1,66.67,112.61,-10.05,220.65,-10.05,11.2,22.4,71.72,155.43,-8.61,18.06,235.33,0.68,inf,10.05,27.58,635.98,201.57,-434.41,"[{'entry_time': datetime.date(2024, 3, 15), 'entry_price': 165.22030639648438, 'exit_time': datetime.date(2025, 2, 13), 'exit_price': 148.61000061035156, 'max_gain_pct': 73.71377845225075, 'max_loss_pct': -10.83420038533866, 'shares': 1, 'profit_pct': -10.053428751229003, 'holding_days': 335}, {'entry_time': datetime.date(2025, 4, 24), 'entry_price': 152.1300048828125, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(159.07000732421875), 'max_gain_pct': 7.302964736581534, 'max_loss_pct': -14.987183540367935, 'shares': 1, 'profit_pct': np.float64(4.561889317463845), 'holding_days': 36}]",6374.7149824,Industrials,Railroads,25.552885,2.2669113,33.498,0.092860006
TIMKEN.NS,4,2,2,50.0,11.84,-14.34,23.51,-16.99,0.83,0.83,-1.25,25.75,-8.67,2.97,212.0,-0.08,-0.47,26.56,-2.13,178.18,-9.3,-187.48,"[{'entry_time': datetime.date(2025, 3, 25), 'entry_price': 2775.60009765625, 'exit_time': datetime.date(2025, 4, 7), 'exit_price': 2303.89990234375, 'max_gain_pct': 0, 'max_loss_pct': -16.994530145420057, 'shares': 1, 'profit_pct': -16.994530145420057, 'holding_days': 13}, {'entry_time': datetime.date(2025, 4, 25), 'entry_price': 2529.89990234375, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(3124.60009765625), 'max_gain_pct': 24.617576697447614, 'max_loss_pct': -3.0594057208368275, 'shares': 1, 'profit_pct': np.float64(23.50686660612769), 'holding_days': 35}]",23513.366528,Industrials,Tools & Accessories,52.652855,8.264572,0.584,0.17004
MANYAVAR.NS,2,2,0,100.0,5.26,0.0,10.27,0.0,inf,inf,5.26,32.18,-0.62,52.24,152.0,1.05,0.0,0.0,3.64,-31.95,10.54,42.49,"[{'entry_time': datetime.date(2024, 4, 26), 'entry_price': 930.7387084960938, 'exit_time': datetime.date(2025, 2, 3), 'exit_price': 933.0999755859375, 'max_gain_pct': 54.09265114688139, 'max_loss_pct': -1.231931620384855, 'shares': 1, 'profit_pct': 0.2536981720314537, 'holding_days': 283}, {'entry_time': datetime.date(2025, 5, 9), 'entry_price': 723.0499877929688, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(797.2999877929688), 'max_gain_pct': 10.26899955100477, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(10.26899955100477), 'holding_days': 21}]",19338.3432192,Consumer Cyclical,Apparel Manufacturing,49.905956,10.830227,27.033,0.22930999
SILVERBEES.NS,4,3,1,75.0,20.01,-3.19,29.19,-3.19,6.28,18.83,14.21,21.8,-3.87,5.64,250.25,1.12,inf,3.19,19.54,64.37,65.89,1.52,"[{'entry_time': datetime.date(2023, 10, 10), 'entry_price': 69.44999694824219, 'exit_time': datetime.date(2025, 4, 4), 'exit_price': 89.72000122070312, 'max_gain_pct': 40.53276135758188, 'max_loss_pct': -2.203022097232216, 'shares': 1, 'profit_pct': 29.186472517151035, 'holding_days': 542}, {'entry_time': datetime.date(2025, 4, 8), 'entry_price': 87.44000244140625, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(94.3499984741211), 'max_gain_pct': 8.520124359825411, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(7.902556998834999), 'holding_days': 52}]",0.0,Unknown,Unknown,0,0.0,0.0,0.0
